player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Harry Douglas,WR,FA,2010,5,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Patrick Crayton,WR,FA,2010,5,1,4,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
David Clowney,WR,FA,2010,5,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Jason Avant,WR,FA,2010,5,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Craig Davis,WR,FA,2010,5,2,7,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Brandon LaFell,WR,FA,2010,5,1,8,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Sam Hurd,WR,FA,2010,5,2,2,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Devin Hester,WR,FA,2010,5,2,5,0,0.0,0,1,10,10.0,0,0.0,2.0,0.0
Terrance Copper,WR,FA,2010,5,2,3,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Johnny Knox,WR,FA,2010,5,1,4,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Laurent Robinson,WR,FA,2010,5,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Chad Hall,WR,FA,2010,5,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Lance Moore,WR,FA,2010,5,1,4,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Anquan Boldin,WR,FA,2010,5,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Ramses Barden,WR,FA,2010,5,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Stephen Williams,WR,FA,2010,5,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Mark Clayton,WR,FA,2010,5,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Max Komar,WR,FA,2010,5,1,3,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Brian Robiskie,WR,FA,2010,5,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Earl Bennett,WR,FA,2010,5,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Armanti Edwards,WR,FA,2010,5,0,2,0,0.0,0,1,7,7.0,0,0.0,0.7,0.0
David Anderson,WR,FA,2010,5,1,2,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Brad Smith,WR,FA,2010,5,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
Demaryius Thomas,WR,FA,2010,5,2,2,12,6.0,0,0,0,0.0,0,0.0,0.2,0.0
Matt Forte,RB,FA,2010,5,2,2,22,11.0,0,22,166,7.5,2,0.0,31.8,0.0
Ray Rice,RB,FA,2010,5,4,4,26,6.5,0,27,133,4.9,2,0.0,29.9,0.0
Chris Johnson,RB,FA,2010,5,1,1,1,1.0,0,19,131,6.9,2,0.0,25.7,0.0
LeSean McCoy,RB,FA,2010,5,5,5,46,9.2,0,18,92,5.1,1,0.0,22.3,0.0
Michael Bush,RB,FA,2010,5,3,3,31,10.3,0,26,104,4.0,1,0.0,21.0,0.0
Cedric Benson,RB,FA,2010,5,2,3,19,9.5,0,23,144,6.3,0,0.0,19.3,0.0
Brandon Jackson,RB,FA,2010,5,5,6,25,5.0,0,10,115,11.5,0,0.0,16.5,0.0
Felix Jones,RB,FA,2010,5,4,4,17,4.3,0,15,109,7.3,0,0.0,14.6,0.0
Michael Turner,RB,FA,2010,5,0,2,0,0.0,0,19,140,7.4,0,0.0,14.0,0.0
Peyton Hillis,RB,FA,2010,5,4,6,49,12.3,1,10,28,2.8,0,0.0,13.7,0.0
LaDainian Tomlinson,RB,FA,2010,5,5,7,13,2.6,0,20,94,4.7,0,0.0,13.2,0.0
Steven Jackson,RB,FA,2010,5,1,3,12,12.0,0,25,114,4.6,0,0.0,13.1,0.0
Willis McGahee,RB,FA,2010,5,0,0,0,0.0,0,10,67,6.7,1,0.0,12.7,0.0
Earnest Graham,RB,FA,2010,5,0,0,0,0.0,0,3,65,21.7,1,0.0,12.5,0.0
Mike Hart,RB,FA,2010,5,1,1,5,5.0,0,11,50,4.5,1,0.0,12.0,0.0
Shonn Greene,RB,FA,2010,5,0,0,0,0.0,0,10,57,5.7,1,0.0,11.7,0.0
Jahvid Best,RB,FA,2010,5,4,4,37,9.3,0,17,59,3.5,0,0.0,11.6,0.0
Joseph Addai,RB,FA,2010,5,5,6,39,7.8,0,17,50,2.9,0,0.0,11.4,0.0
Adrian Peterson,RB,FA,2010,5,1,3,20,20.0,0,18,88,4.9,0,0.0,11.3,0.0
Frank Gore,RB,FA,2010,5,4,8,21,5.3,1,18,52,2.9,0,0.0,11.3,0.0
Ahmad Bradshaw,RB,FA,2010,5,3,4,22,7.3,0,16,67,4.2,0,0.0,10.4,0.0
Maurice Jones-Drew,RB,FA,2010,5,2,4,9,4.5,0,19,84,4.4,0,0.0,10.3,0.0
Brandon Jacobs,RB,FA,2010,5,0,0,0,0.0,0,10,41,4.1,1,0.0,10.1,0.0
Jamaal Charles,RB,FA,2010,5,3,6,14,4.7,0,16,87,5.4,0,0.0,9.6,0.0
Ryan Torain,RB,FA,2010,5,4,7,27,6.8,0,16,40,2.5,0,0.0,8.7,0.0
Mike Tolbert,RB,FA,2010,5,2,3,24,12.0,0,12,11,0.9,1,0.0,8.5,0.0
Derrick Ward,RB,FA,2010,5,1,1,12,12.0,0,1,1,1.0,1,0.0,7.8,0.0
Ladell Betts,RB,FA,2010,5,5,7,26,5.2,0,10,44,4.4,0,0.0,7.5,0.0
DeAngelo Williams,RB,FA,2010,5,3,3,8,2.7,0,12,51,4.3,0,0.0,7.4,0.0
Fred Jackson,RB,FA,2010,5,1,2,-7,-7.0,0,12,73,6.1,0,0.0,7.1,0.0
Deji Karim,RB,FA,2010,5,0,0,0,0.0,0,15,70,4.7,0,0.0,7.0,0.0
Chester Taylor,RB,FA,2010,5,2,3,11,5.5,0,18,43,2.4,0,0.0,6.4,0.0
Ryan Mathews,RB,FA,2010,5,1,1,0,0.0,0,9,59,6.6,0,0.0,6.4,0.0
Darren Sproles,RB,FA,2010,5,3,4,32,10.7,0,2,1,0.5,0,0.0,4.8,0.0
Kevin Smith,RB,FA,2010,5,1,2,17,17.0,0,4,24,6.0,0,0.0,4.6,0.0
Beanie Wells,RB,FA,2010,5,1,1,5,5.0,0,20,35,1.8,0,0.0,4.5,0.0
Chris Ivory,RB,FA,2010,5,0,0,0,0.0,0,10,39,3.9,0,0.0,3.9,0.0
C.J. Spiller,RB,FA,2010,5,1,2,3,3.0,0,5,31,6.2,0,0.0,3.9,0.0
Jonathan Stewart,RB,FA,2010,5,1,1,4,4.0,0,8,30,3.8,0,0.0,3.9,0.0
Arian Foster,RB,FA,2010,5,2,4,2,1.0,0,11,25,2.3,0,0.0,3.7,0.0
Le'Ron McClain,RB,FA,2010,5,2,2,11,5.5,0,5,13,2.6,0,0.0,3.4,0.0
Cadillac Williams,RB,FA,2010,5,0,3,0,0.0,0,11,33,3.0,0,0.0,3.3,0.0
Jacob Hester,RB,FA,2010,5,2,3,16,8.0,0,1,6,6.0,0,0.0,3.2,0.0
Correll Buckhalter,RB,FA,2010,5,1,3,12,12.0,0,5,13,2.6,0,0.0,3.0,0.0
Jason Snelling,RB,FA,2010,5,2,3,2,1.0,0,6,18,3.0,0,0.0,3.0,0.0
Owen Schmitt,RB,FA,2010,5,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Dexter McCluster,RB,FA,2010,5,2,4,15,7.5,0,1,3,3.0,0,0.0,2.8,0.0
Vonta Leach,RB,FA,2010,5,2,2,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Laurence Maroney,RB,FA,2010,5,0,0,0,0.0,0,6,27,4.5,0,0.0,2.7,0.0
John Kuhn,RB,FA,2010,5,2,3,5,2.5,0,3,12,4.0,0,0.0,2.7,0.0
Kenneth Darby,RB,FA,2010,5,1,1,3,3.0,0,3,14,4.7,0,0.0,2.2,0.0
Marion Barber,RB,FA,2010,5,0,0,0,0.0,0,6,19,3.2,0,0.0,1.9,0.0
Thomas Jones,RB,FA,2010,5,0,0,0,0.0,0,8,19,2.4,0,0.0,1.9,0.0
Javon Ringer,RB,FA,2010,5,1,1,9,9.0,0,4,5,1.3,0,0.0,1.9,0.0
Lawrence Vickers,RB,FA,2010,5,1,1,10,10.0,0,1,3,3.0,0,0.0,1.8,0.0
Marcel Reece,RB,FA,2010,5,2,4,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Keiland Williams,RB,FA,2010,5,1,1,9,9.0,0,1,1,1.0,0,0.0,1.5,0.0
Brian Leonard,RB,FA,2010,5,1,1,11,11.0,0,2,-2,-1.0,0,0.0,1.4,0.0
LaRod Stephens-Howling,RB,FA,2010,5,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Jerome Felton,RB,FA,2010,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
John Conner,RB,FA,2010,5,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Mike Bell,RB,FA,2010,5,0,0,0,0.0,0,4,8,2.0,0,0.0,0.8,0.0
Toby Gerhart,RB,FA,2010,5,0,1,0,0.0,0,2,7,3.5,0,0.0,0.7,0.0
Jerome Harrison,RB,FA,2010,5,0,0,0,0.0,0,6,6,1.0,0,0.0,0.6,0.0
Tim Hightower,RB,FA,2010,5,0,1,0,0.0,0,4,6,1.5,0,0.0,0.6,0.0
Brian Westbrook,RB,FA,2010,5,0,0,0,0.0,0,1,6,6.0,0,0.0,0.6,0.0
Kareem Huggins,RB,FA,2010,5,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Bernard Scott,RB,FA,2010,5,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
LeGarrette Blount,RB,FA,2010,5,0,0,0,0.0,0,4,3,0.8,0,0.0,0.3,0.0
Tim Castille,RB,FA,2010,5,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Tony Fiammetta,RB,FA,2010,5,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Ovie Mughelli,RB,FA,2010,5,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Corey McIntyre,RB,FA,2010,5,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Marcedes Lewis,TE,CHI,2010,5,4,5,54,13.5,2,0,0,0.0,0,0.0,19.4,0.0
Vernon Davis,TE,FA,2010,5,5,7,104,20.8,1,0,0,0.0,0,0.0,18.9,0.0
Antonio Gates,TE,FA,2010,5,5,7,92,18.4,1,0,0,0.0,0,0.0,17.7,0.0
Jason Witten,TE,FA,2010,5,5,9,84,16.8,1,0,0,0.0,0,0.0,16.9,0.0
Zach Miller,TE,FA,2010,5,6,8,62,10.3,1,0,0,0.0,0,0.0,15.2,0.0
Brent Celek,TE,FA,2010,5,3,9,47,15.7,1,0,0,0.0,0,0.0,12.2,0.0
Brandon Pettigrew,TE,FA,2010,5,4,5,26,6.5,1,0,0,0.0,0,0.0,10.6,0.0
Jeremy Shockey,TE,FA,2010,5,3,5,30,10.0,1,0,0,0.0,0,0.0,10.5,0.0
Kellen Winslow,TE,FA,2010,5,6,9,75,12.5,0,0,0,0.0,0,0.0,10.5,0.0
Chris Cooley,TE,FA,2010,5,7,12,69,9.9,0,0,0,0.0,0,0.0,10.4,0.0
Jermaine Gresham,TE,FA,2010,5,4,6,24,6.0,1,0,0,0.0,0,0.0,10.4,0.0
Donald Lee,TE,FA,2010,5,2,2,22,11.0,1,0,0,0.0,0,0.0,7.2,0.0
Andrew Quarless,TE,FA,2010,5,4,6,51,12.8,0,0,0,0.0,0,0.0,7.1,0.0
Benjamin Watson,TE,FA,2010,5,5,7,45,9.0,0,0,0,0.0,0,0.0,7.0,0.0
Tony Moeaki,TE,FA,2010,5,4,4,50,12.5,0,0,0,0.0,0,0.0,7.0,0.0
Tony Gonzalez,TE,FA,2010,5,5,8,41,8.2,0,0,0,0.0,0,0.0,6.6,0.0
Ed Dickson,TE,FA,2010,5,1,2,58,58.0,0,0,0,0.0,0,0.0,6.3,0.0
Tony Scheffler,TE,FA,2010,5,4,6,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Kevin Boss,TE,FA,2010,5,4,6,40,10.0,0,0,0,0.0,0,0.0,6.0,0.0
Owen Daniels,TE,FA,2010,5,3,5,45,15.0,0,0,0,0.0,0,0.0,6.0,0.0
Ben Patrick,TE,FA,2010,5,5,5,30,6.0,0,0,0,0.0,0,0.0,5.5,0.0
Daniel Fells,TE,FA,2010,5,3,6,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Visanthe Shiancoe,TE,FA,2010,5,2,6,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Dallas Clark,TE,FA,2010,5,3,6,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Jeff King,TE,FA,2010,5,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Daniel Graham,TE,FA,2010,5,1,1,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Martellus Bennett,TE,FA,2010,5,2,5,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Zach Miller,TE,FA,2010,5,2,2,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Kris Wilson,TE,FA,2010,5,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Todd Heap,TE,FA,2010,5,1,5,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Mike Sellers,TE,FA,2010,5,1,3,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Dustin Keller,TE,FA,2010,5,2,5,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Robert Royal,TE,FA,2010,5,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Bo Scaife,TE,FA,2010,5,2,5,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Justin Peelle,TE,FA,2010,5,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Brandon Myers,TE,FA,2010,5,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
John Gilmore,TE,FA,2010,5,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Leonard Pope,TE,FA,2010,5,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Craig Stevens,TE,FA,2010,5,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Michael Palmer,TE,FA,2010,5,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Jonathan Stupar,TE,FA,2010,5,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Dan Gronkowski,TE,FA,2010,5,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Travis Beckum,TE,FA,2010,5,1,2,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Evan Moore,TE,FA,2010,5,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jimmy Kleinsasser,TE,FA,2010,5,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Randy McMichael,TE,FA,2010,5,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Tom Crabtree,TE,FA,2010,5,1,2,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Dante Rosario,TE,FA,2010,5,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Jeremy Maclin,WR,FA,2010,6,7,7,159,22.7,2,0,0,0.0,0,0.0,31.4,0.0
Dwayne Bowe,WR,FA,2010,6,6,9,108,18.0,2,0,0,0.0,0,0.0,25.8,0.0
Andre Johnson,WR,FA,2010,6,8,13,138,17.3,1,0,0,0.0,0,0.0,23.8,0.0
Calvin Johnson,WR,FA,2010,6,5,7,146,29.2,1,0,0,0.0,0,0.0,23.1,0.0
Greg Jennings,WR,FA,2010,6,6,7,133,22.2,1,0,0,0.0,0,0.0,22.3,0.0
Deion Branch,WR,FA,2010,6,9,12,98,10.9,1,0,0,0.0,0,0.0,20.3,0.0
DeSean Jackson,WR,FA,2010,6,1,1,34,34.0,1,2,44,22.0,1,0.0,20.3,0.0
Pierre Garcon,WR,FA,2010,6,4,7,103,25.8,1,0,0,0.0,0,0.0,18.3,0.0
Brandon Marshall,WR,FA,2010,6,10,17,127,12.7,0,0,0,0.0,0,0.0,17.7,0.0
Mike Williams,WR,FA,2010,6,10,15,123,12.3,0,0,0,0.0,0,0.0,17.3,0.0
Mike Wallace,WR,FA,2010,6,3,5,90,30.0,1,0,0,0.0,0,0.0,16.5,0.0
Roy Williams,WR,FA,2010,6,3,3,28,9.3,2,0,0,0.0,0,0.0,16.3,0.0
Danario Alexander,WR,FA,2010,6,4,5,72,18.0,1,0,0,0.0,0,0.0,15.2,0.0
Austin Collie,WR,FA,2010,6,7,9,57,8.1,1,0,0,0.0,0,0.0,15.2,0.0
Robert Meachem,WR,FA,2010,6,4,5,71,17.8,1,0,0,0.0,0,0.0,15.1,0.0
Patrick Crayton,WR,FA,2010,6,6,7,117,19.5,0,0,0,0.0,0,0.0,14.7,0.0
Johnny Knox,WR,FA,2010,6,5,11,120,24.0,0,0,0,0.0,0,0.0,14.5,0.0
Anquan Boldin,WR,FA,2010,6,4,6,63,15.8,1,1,-1,-1.0,0,0.0,14.2,0.0
Derrick Mason,WR,FA,2010,6,8,10,100,12.5,0,0,0,0.0,0,0.0,14.0,0.0
Hines Ward,WR,FA,2010,6,5,8,54,10.8,1,0,0,0.0,0,0.0,13.9,0.0
Michael Crabtree,WR,FA,2010,6,4,6,57,14.3,1,0,0,0.0,0,0.0,13.7,0.0
Mario Manningham,WR,FA,2010,6,4,6,51,12.8,1,0,0,0.0,0,0.0,13.1,0.0
Mike Thomas,WR,FA,2010,6,8,9,88,11.0,0,0,0,0.0,0,0.0,12.8,0.0
Deon Butler,WR,FA,2010,6,4,4,47,11.8,1,0,0,0.0,0,0.0,12.7,0.0
Lance Moore,WR,FA,2010,6,2,4,57,28.5,1,0,0,0.0,0,0.0,12.7,0.0
Braylon Edwards,WR,FA,2010,6,4,8,46,11.5,1,0,0,0.0,0,0.0,12.6,0.0
Michael Jenkins,WR,FA,2010,6,5,11,99,19.8,0,0,0,0.0,0,0.0,12.4,0.0
Davone Bess,WR,FA,2010,6,5,9,37,7.4,1,0,0,0.0,0,0.0,12.2,0.0
Santana Moss,WR,FA,2010,6,8,12,77,9.6,0,0,0,0.0,0,0.0,11.7,0.0
Craig Davis,WR,FA,2010,6,3,8,39,13.0,1,0,0,0.0,0,0.0,11.4,0.0
Roddy White,WR,FA,2010,6,6,11,83,13.8,0,0,0,0.0,0,0.0,11.3,0.0
Nate Burleson,WR,FA,2010,6,6,9,50,8.3,1,1,-7,-7.0,0,0.0,11.3,0.0
Jabar Gaffney,WR,FA,2010,6,6,8,81,13.5,0,0,0,0.0,0,0.0,11.1,0.0
Kenny Britt,WR,FA,2010,6,2,5,33,16.5,1,0,0,0.0,0,0.0,10.3,0.0
Reggie Wayne,WR,FA,2010,6,6,9,71,11.8,0,0,0,0.0,0,0.0,10.1,0.0
Steve Smith,WR,FA,2010,6,6,9,70,11.7,0,0,0,0.0,0,0.0,10.0,0.0
Dez Bryant,WR,FA,2010,6,1,2,31,31.0,1,0,0,0.0,0,0.0,9.6,0.0
Brandon Lloyd,WR,FA,2010,6,4,10,74,18.5,0,0,0,0.0,0,0.0,9.4,0.0
Wes Welker,WR,FA,2010,6,7,11,53,7.6,0,0,0,0.0,0,0.0,8.8,0.0
Jason Avant,WR,FA,2010,6,5,5,62,12.4,0,0,0,0.0,0,0.0,8.7,0.0
Greg Camarillo,WR,FA,2010,6,2,2,15,7.5,1,0,0,0.0,0,0.0,8.5,0.0
Jordy Nelson,WR,FA,2010,6,4,7,64,16.0,0,0,0,0.0,0,0.0,8.4,0.0
Demaryius Thomas,WR,FA,2010,6,1,4,17,17.0,1,0,0,0.0,0,0.0,8.2,0.0
Randy Moss,WR,FA,2010,6,5,6,55,11.0,0,0,0,0.0,0,0.0,8.0,0.0
Marques Colston,WR,FA,2010,6,5,7,53,10.6,0,0,0,0.0,0,0.0,7.8,0.0
Anthony Armstrong,WR,FA,2010,6,5,7,46,9.2,0,0,0,0.0,0,0.0,7.1,0.0
Micheal Spurlock,WR,FA,2010,6,2,3,0,0.0,1,0,0,0.0,0,0.0,7.0,0.0
Earl Bennett,WR,FA,2010,6,3,6,55,18.3,0,0,0,0.0,0,0.0,7.0,0.0
Damian Williams,WR,FA,2010,6,4,4,48,12.0,0,0,0,0.0,0,0.0,6.8,0.0
Sammie Stroughter,WR,FA,2010,6,3,8,51,17.0,0,0,0,0.0,0,0.0,6.6,0.0
Eddie Royal,WR,FA,2010,6,3,10,37,12.3,0,1,13,13.0,0,0.0,6.5,0.0
Jacoby Jones,WR,FA,2010,6,4,4,45,11.3,0,0,0,0.0,0,0.0,6.5,0.0
Mike Williams,WR,FA,2010,6,4,9,45,11.3,0,0,0,0.0,0,0.0,6.5,0.0
Josh Morgan,WR,FA,2010,6,3,6,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Brian Hartline,WR,FA,2010,6,4,5,44,11.0,0,1,-3,-3.0,0,0.0,6.1,0.0
Santonio Holmes,WR,FA,2010,6,4,5,47,11.8,0,1,14,14.0,0,0.0,6.1,0.0
Percy Harvin,WR,FA,2010,6,3,6,21,7.0,0,2,18,9.0,0,0.0,5.4,0.0
Louis Murphy,WR,FA,2010,6,1,5,4,4.0,0,1,43,43.0,0,0.0,5.2,0.0
Harry Douglas,WR,FA,2010,6,4,6,32,8.0,0,0,0,0.0,0,0.0,5.2,0.0
Devin Aromashodu,WR,FA,2010,6,2,5,40,20.0,0,0,0,0.0,0,0.0,5.0,0.0
Brandon Gibson,WR,FA,2010,6,3,5,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Chansi Stuckey,WR,FA,2010,6,4,5,46,11.5,0,1,2,2.0,0,0.0,4.8,0.0
Emmanuel Sanders,WR,FA,2010,6,2,2,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
Donald Driver,WR,FA,2010,6,3,5,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Jerricho Cotchery,WR,FA,2010,6,4,7,18,4.5,0,0,0,0.0,0,0.0,3.8,0.0
Devin Hester,WR,FA,2010,6,2,3,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Ted Ginn Jr.,WR,FA,2010,6,2,3,23,11.5,0,1,2,2.0,0,0.0,3.5,0.0
T.J. Houshmandzadeh,WR,FA,2010,6,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Danny Amendola,WR,FA,2010,6,3,5,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Darrius Heyward-Bey,WR,FA,2010,6,3,4,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Brandon Stokley,WR,FA,2010,6,3,3,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Bryant Johnson,WR,FA,2010,6,2,6,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Mike Sims-Walker,WR,FA,2010,6,2,8,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Mardy Gilyard,WR,FA,2010,6,1,3,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Malcom Floyd,WR,FA,2010,6,2,5,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Blair White,WR,FA,2010,6,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Joey Galloway,WR,FA,2010,6,1,4,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Brian Robiskie,WR,FA,2010,6,2,4,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Hakeem Nicks,WR,FA,2010,6,3,7,8,2.7,0,0,0,0.0,0,0.0,2.3,0.0
Miles Austin,WR,FA,2010,6,2,5,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Brandon Tate,WR,FA,2010,6,0,4,0,0.0,0,1,22,22.0,0,0.0,2.2,0.0
Brad Smith,WR,FA,2010,6,0,0,0,0.0,0,3,18,6.0,0,0.0,1.8,0.0
Arrelious Benn,WR,FA,2010,6,1,3,9,9.0,0,1,4,4.0,0,0.0,1.8,0.0
Antwaan Randle El,WR,FA,2010,6,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Tiquan Underwood,WR,FA,2010,6,1,5,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Chad Hall,WR,FA,2010,6,1,4,5,5.0,0,1,5,5.0,0,0.0,1.5,0.0
Nate Washington,WR,FA,2010,6,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Dominique Zeigler,WR,FA,2010,6,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Bernard Berrian,WR,FA,2010,6,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Josh Cribbs,WR,FA,2010,6,0,1,0,0.0,0,2,1,0.5,0,0.0,0.1,0.0
Arian Foster,RB,FA,2010,6,6,6,26,4.3,0,18,71,3.9,2,0.0,24.7,0.0
Ryan Torain,RB,FA,2010,6,1,1,9,9.0,0,20,100,5.0,2,0.0,23.4,0.0
Chris Johnson,RB,FA,2010,6,2,2,20,10.0,0,26,111,4.3,1,0.0,20.1,0.0
LaDainian Tomlinson,RB,FA,2010,6,2,2,12,6.0,0,16,55,3.4,2,0.0,19.7,0.0
Chris Ivory,RB,FA,2010,6,1,1,17,17.0,0,15,158,10.5,0,0.0,18.0,0.0
Steven Jackson,RB,FA,2010,6,1,2,2,2.0,0,29,109,3.8,1,0.0,17.6,0.0
Thomas Jones,RB,FA,2010,6,1,2,10,10.0,0,19,100,5.3,1,0.0,17.5,0.0
Rashard Mendenhall,RB,FA,2010,6,3,4,15,5.0,0,27,84,3.1,1,0.0,17.4,0.0
Joseph Addai,RB,FA,2010,6,0,2,0,0.0,0,17,128,7.5,1,0.0,16.8,0.0
Ray Rice,RB,FA,2010,6,8,10,38,4.8,0,28,88,3.1,0,0.0,16.6,0.0
Brandon Jacobs,RB,FA,2010,6,0,0,0,0.0,0,9,35,3.9,2,0.0,15.5,0.0
Ahmad Bradshaw,RB,FA,2010,6,2,2,10,5.0,0,19,133,7.0,0,0.0,15.3,0.0
Frank Gore,RB,FA,2010,6,0,5,0,0.0,0,25,149,6.0,0,0.0,14.9,0.0
Felix Jones,RB,FA,2010,6,10,10,61,6.1,0,14,32,2.3,0,0.0,14.3,0.0
Justin Forsett,RB,FA,2010,6,1,4,9,9.0,0,10,67,6.7,1,0.0,14.1,0.0
Danny Woodhead,RB,FA,2010,6,5,7,52,10.4,0,11,63,5.7,0,0.0,14.0,0.0
Jamaal Charles,RB,FA,2010,6,4,4,24,6.0,0,16,93,5.8,0,0.0,13.7,0.0
Adrian Peterson,RB,FA,2010,6,1,1,-2,-2.0,0,24,73,3.0,1,0.0,13.6,0.0
Derrick Ward,RB,FA,2010,6,1,1,12,12.0,0,3,58,19.3,1,0.0,13.5,0.0
Marshawn Lynch,RB,FA,2010,6,3,3,9,3.0,0,17,44,2.6,1,0.0,12.8,0.0
Matt Forte,RB,FA,2010,6,3,7,40,13.3,0,8,11,1.4,1,0.0,12.6,0.0
Peyton Hillis,RB,FA,2010,6,6,7,49,8.2,0,12,41,3.4,0,0.0,12.0,0.0
Keiland Williams,RB,FA,2010,6,4,5,19,4.8,1,2,12,6.0,0,0.0,11.1,0.0
LeSean McCoy,RB,FA,2010,6,4,4,21,5.3,0,21,64,3.0,0,0.0,10.5,0.0
